City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,sabang,5.8933,95.3214,27.44,75,100,5.58,ID,1667884477
365,pak phanang,8.3511,100.202,28.77,70,96,3.12,TH,1667884477
366,bonthe,7.5264,-12.505,25.21,85,95,1.09,SL,1667884478
367,shingu,33.7333,135.9833,20.12,44,0,1.01,JP,1667884478
368,sabzevar,36.2126,57.6819,7.66,40,12,3.32,IR,1667884479
369,venice,27.0998,-82.4543,22.77,90,32,1.79,US,1667884206
370,anamur,36.0751,32.8369,17.49,64,17,1.71,TR,1667884479
371,satipo,-11.2522,-74.6386,20.87,84,83,1.21,PE,1667884480
372,riyadh,24.6877,46.7219,21.08,29,0,4.79,SA,1667884480
373,san juan,-31.5375,-68.5364,24.71,31,83,9.36,AR,1667884191
374,san isidro,-12.1167,-77.05,17.79,82,0,4.63,PE,1667884481
375,moba,33.2288,105.0179,10.56,72,100,2.38,CN,1667884481
376,trebukhiv,50.4843,30.903,3.84,72,87,3.59,UA,1667884482
377,havoysund,70.9963,24.6622,4.13,80,49,3.62,NO,1667884482
378,knysna,-34.0363,23.0471,18.05,71,2,1.59,ZA,1667884482
379,karasjok,69.4719,25.5112,-0.47,97,100,1.76,NO,1667884483
380,ambilobe,-13.2,49.05,28.63,43,100,2.02,MG,1667884483
381,ketchikan,55.3422,-131.6461,-3.74,46,0,2.06,US,1667884484
382,kirkuk,35.4681,44.3922,18.42,27,91,2.02,IQ,1667884484
383,alekseyevsk,57.8406,108.3492,-3.12,83,100,5.76,RU,1667884485
384,puerto del rosario,28.5004,-13.8627,21.86,78,75,5.66,ES,1667884486
385,ust-karsk,52.7011,118.8077,2.43,62,100,2.73,RU,1667884487
386,constitucion,-35.3333,-72.4167,13.17,71,99,1.64,CL,1667884487
387,porvoo,60.3923,25.6651,9.28,97,100,0.89,FI,1667884488
388,paraiso,9.8383,-83.8656,19.93,100,100,0.13,CR,1667884360
389,hovd,48.0056,91.6419,8.5,29,100,1.82,MN,1667884489
390,gamba,-2.65,10.0,24.45,91,72,2.59,GA,1667884489
391,wanaka,-44.7,169.15,19.27,49,34,1.46,NZ,1667884463
392,natitingou,10.3042,1.3796,21.25,32,91,1.21,BJ,1667884490
393,salalah,17.0151,54.0924,28.05,57,0,1.03,OM,1667884490
394,kisangani,0.5167,25.2,20.71,99,100,0.98,CD,1667884491
395,seidu,9.0167,-10.6,21.01,90,100,0.32,SL,1667884491
396,dondo,-19.6094,34.7431,26.09,75,71,2.11,MZ,1667884491
397,zaysan,47.4667,84.8667,9.91,45,98,4.21,KZ,1667884492
398,santiago,-33.4569,-70.6483,20.7,62,0,4.12,CL,1667884312
399,inhambane,-23.865,35.3833,26.76,74,38,4.64,MZ,1667884492
400,mezen,65.8522,44.24,1.57,99,100,2.0,RU,1667884492
401,aksarayskiy,46.7924,48.0119,2.96,74,100,3.08,RU,1667884493
402,columbus,39.9612,-82.9988,10.06,47,40,5.66,US,1667884431
403,vilhena,-12.7406,-60.1458,20.13,43,4,0.88,BR,1667884494
404,rundu,-17.9333,19.7667,22.17,70,47,1.58,NA,1667884494
405,opunake,-39.4556,173.8583,20.06,68,16,4.69,NZ,1667884495
406,cochrane,51.1834,-114.4687,-17.43,85,0,3.09,CA,1667883628
407,ceres,37.5949,-120.9577,11.97,62,100,3.09,US,1667884496
408,knyaze-volkonskoye,48.4642,135.4567,3.19,54,99,4.59,RU,1667884496
409,sinjar,36.3209,41.8754,16.92,29,100,1.72,IQ,1667884497
410,vila velha,-20.3297,-40.2925,22.19,85,100,2.06,BR,1667884497
411,skrunda,56.6833,22.0167,9.86,91,88,4.63,LV,1667884498
412,tayshet,55.9342,98.0044,-1.83,70,67,3.93,RU,1667884498
413,lata,40.1629,-8.3327,15.51,95,100,2.71,PT,1667884499
414,pueblo nuevo,23.3833,-105.3833,11.41,49,0,2.62,MX,1667884500
415,belmonte,-15.8631,-38.8828,20.89,81,98,2.67,BR,1667884500
416,mumford,5.2618,-0.759,25.65,85,91,2.65,GH,1667884501
417,srednekolymsk,67.45,153.6833,-16.2,97,100,3.15,RU,1667884502
418,rongcheng,30.634,117.8517,24.61,39,5,2.57,CN,1667884503
419,vostok,46.4856,135.8833,0.89,53,76,4.24,RU,1667884503
420,teguise,29.0605,-13.564,16.12,88,3,3.09,ES,1667884503
421,hot springs,34.5037,-93.0552,16.89,90,100,3.09,US,1667884375
422,bodaybo,57.8506,114.1933,-3.5,77,99,5.12,RU,1667884504
423,szczecinek,53.7079,16.6994,8.61,94,98,3.94,PL,1667884505
424,bharwari,25.55,81.5,26.76,40,94,1.98,IN,1667884506
425,upington,-28.4478,21.2561,19.19,65,100,1.88,ZA,1667884506
426,bossangoa,6.4926,17.4552,21.93,67,100,1.43,CF,1667884507
427,iwanai,42.9744,140.5089,9.33,81,70,3.96,JP,1667884507
428,esmeraldas,-19.7625,-44.3139,18.48,93,48,1.67,BR,1667884508
429,mingaora,34.7758,72.3625,18.16,42,84,1.78,PK,1667884509
430,verkhnyaya maksakovka,61.635,50.9674,0.1,100,100,3.0,RU,1667884509
431,sioux lookout,50.1001,-91.917,-3.73,85,100,2.1,CA,1667884509
432,nang rong,14.6377,102.7914,27.87,47,99,5.25,TH,1667884510
433,morondava,-20.2833,44.2833,27.51,70,62,3.24,MG,1667884511
434,dongning,44.0622,131.1207,10.02,31,12,4.04,CN,1667884511
435,borogontsy,62.6683,131.1683,-20.68,90,100,1.5,RU,1667884512
436,beaverlodge,55.2166,-119.4361,-16.53,96,100,3.69,CA,1667884512
437,kommunisticheskiy,61.6789,64.4819,-3.84,92,100,2.52,RU,1667884513
438,grindavik,63.8424,-22.4338,5.26,93,100,6.17,IS,1667884513
439,lodja,-3.4833,23.4333,21.38,89,99,0.26,CD,1667884513
440,prince rupert,54.3161,-130.3201,-5.84,56,0,3.83,CA,1667884514
441,ulladulla,-35.35,150.4667,20.51,57,3,6.6,AU,1667884514
442,la rochelle,46.1667,-1.15,17.04,82,0,6.17,FR,1667884438
443,isangel,-19.55,169.2667,26.47,78,88,4.49,VU,1667884515
444,pevek,69.7008,170.3133,-17.98,99,14,1.52,RU,1667884516
445,pafos,34.7667,32.4167,13.88,82,20,3.6,CY,1667884516
446,kokopo,-4.352,152.2633,27.54,79,98,4.3,PG,1667884517
447,igualada,41.581,1.6172,14.63,92,22,1.36,ES,1667884497
448,praia,14.9215,-23.5087,22.3,83,0,2.57,CV,1667884518
449,marawi,7.9986,124.2928,25.74,79,85,1.84,PH,1667884518
450,daru,-9.0763,143.2092,27.17,77,100,1.55,PG,1667884519
451,dover,39.1582,-75.5244,16.11,42,0,5.14,US,1667884519
452,palana,59.1167,159.9667,-7.22,85,100,3.73,RU,1667884520
453,hohhot,40.8106,111.6522,8.39,27,89,1.19,CN,1667884520
454,bubaque,11.2833,-15.8333,28.67,63,84,6.58,GW,1667884520
455,nuuk,64.1835,-51.7216,-7.66,79,20,7.2,GL,1667884521
456,kobryn,52.2138,24.3564,6.66,93,48,3.37,BY,1667884521
457,canoa,18.355,-71.1585,23.1,83,4,0.89,DO,1667884522
458,fukue,32.6881,128.8419,18.81,49,0,4.45,JP,1667884522
459,sao felix do xingu,-6.6447,-51.995,21.48,97,94,0.34,BR,1667884522
460,aranos,-24.1333,19.1167,16.35,72,4,2.03,NA,1667884523
461,solnechnyy,50.7214,136.6319,1.06,45,70,1.67,RU,1667884523
462,north myrtle beach,33.816,-78.68,20.03,93,75,0.0,US,1667884524
463,dingle,10.9995,122.6711,30.2,73,98,4.21,PH,1667884524
464,ocampo,21.65,-101.5,10.62,91,0,4.58,MX,1667884525
465,berlevag,70.8578,29.0864,1.0,93,100,4.63,NO,1667884525
466,narasannapeta,18.4167,84.05,27.29,62,25,2.34,IN,1667884526
467,alta floresta,-9.8756,-56.0861,22.52,59,11,1.35,BR,1667884526
468,verkhnevilyuysk,63.4453,120.3167,-16.5,85,97,2.36,RU,1667884527
469,tome,-36.6167,-72.95,14.34,65,100,2.3,CL,1667884528
470,patris,40.5611,22.1861,12.18,82,2,1.79,GR,1667884528
471,zhangye,38.9342,100.4517,11.62,21,3,3.31,CN,1667884528
472,bar harbor,44.3876,-68.2039,10.71,47,0,4.92,US,1667884529
473,polson,47.6936,-114.1632,-10.68,96,99,1.2,US,1667884529
474,coihueco,-36.6167,-71.8333,14.41,82,0,0.0,CL,1667884530
475,kankon,15.0167,74.0167,29.69,49,33,1.81,IN,1667884530
476,banda aceh,5.5577,95.3222,29.12,67,100,3.83,ID,1667884531
477,ous,60.9058,61.5186,-1.96,87,100,2.43,RU,1667884531
478,coahuayana,18.7333,-103.6833,23.17,95,31,1.24,MX,1667884532
479,koster,-25.863,26.8976,14.3,95,100,4.3,ZA,1667884532
480,yumbo,3.5823,-76.4915,20.87,94,75,1.03,CO,1667884532
481,leh,34.1667,77.5833,-0.59,57,61,1.94,IN,1667884533
482,katherine,-14.4667,132.2667,40.18,18,59,3.09,AU,1667884533
483,karmala,18.4167,75.2,27.36,35,67,2.69,IN,1667884534
484,camacupa,-12.0167,17.4833,17.19,91,100,0.96,AO,1667884535
485,waddan,29.1614,16.139,14.84,83,14,2.43,LY,1667884535
486,sembe,1.6481,14.5806,21.55,98,100,0.58,CG,1667884280
487,bandarbeyla,9.4942,50.8122,26.66,71,7,1.64,SO,1667884536
488,bongandanga,1.5,21.05,21.49,98,100,0.65,CD,1667884536
489,kenora,49.8167,-94.4337,-1.46,86,100,4.63,CA,1667884527
490,trapani,37.8333,12.6667,13.05,88,20,3.09,IT,1667884537
491,asau,46.4333,26.4,4.6,87,100,1.26,RO,1667884537
492,kikuyu,-1.2458,36.6633,15.38,74,95,3.7,KE,1667884538
493,nizhniy kuranakh,58.8353,125.4869,-4.9,91,100,1.42,RU,1667884538
494,flinders,-34.5833,150.8552,22.25,64,42,5.29,AU,1667884539
495,igrim,63.1906,64.4162,-5.2,95,100,2.09,RU,1667884539
496,ziarat,30.3823,67.7282,8.75,59,7,1.86,PK,1667884540
497,cap malheureux,-19.9842,57.6142,25.82,64,57,3.58,MU,1667884540
498,kailua,21.4022,-157.7394,25.99,82,84,1.79,US,1667884541
499,bengkulu,-3.8004,102.2655,27.7,72,100,2.38,ID,1667884541
500,klaksvik,62.2266,-6.589,10.51,97,100,17.85,FO,1667884542
501,yunyang,33.4474,112.7142,19.59,40,2,3.04,CN,1667884542
502,kirakira,-10.4544,161.9205,29.05,75,30,2.81,SB,1667884543
503,lakselv,70.0513,24.9718,-0.1,93,100,0.0,NO,1667884543
504,derby,52.9228,-1.4766,10.36,90,0,4.63,GB,1667884543
505,alyangula,-13.8483,136.4192,30.66,60,58,5.21,AU,1667884544
506,jumla,29.2747,82.1838,15.42,29,0,2.33,NP,1667884504
507,tadine,-21.55,167.8833,25.26,76,86,3.34,NC,1667884544
508,karratha,-20.7377,116.8463,28.08,30,0,8.05,AU,1667884545
509,breves,-1.6822,-50.4803,22.69,96,100,1.41,BR,1667884546
510,diu,20.7141,70.9822,29.13,41,0,2.31,IN,1667884546
511,kachug,53.9606,105.8817,-2.03,57,95,3.7,RU,1667884547
512,sudzha,51.1976,35.2726,0.62,83,50,2.97,RU,1667884548
513,okhotsk,59.3833,143.3,-13.5,64,5,8.44,RU,1667884548
514,semey,50.4111,80.2275,0.12,86,100,2.0,KZ,1667884549
515,were ilu,10.6,39.4333,12.82,57,9,1.55,ET,1667884549
516,pontianak,-0.0333,109.3333,25.99,88,75,3.09,ID,1667884550
517,mbandaka,0.0487,18.2603,22.23,92,100,1.1,CD,1667884551
518,emerald,-23.5333,148.1667,28.52,38,33,2.5,AU,1667884551
519,lexington,37.9887,-84.4777,11.85,31,0,5.14,US,1667884346
520,darab,28.7519,54.5444,17.97,51,100,1.36,IR,1667884552
521,ambon,-3.6954,128.1814,31.08,70,40,3.09,ID,1667884552
522,jiazi,22.8779,116.067,23.85,72,96,6.71,CN,1667884553
523,lewisville,33.0462,-96.9942,21.92,94,100,3.6,US,1667884322
524,swan hill,-35.3378,143.5544,24.52,49,50,2.23,AU,1667884553
525,mopipi,-21.1833,24.8833,21.87,76,97,1.52,BW,1667884278
526,huty,50.1332,35.3439,0.38,83,5,2.78,UA,1667884554
527,khani,41.9563,42.9566,6.76,66,100,2.38,GE,1667884555
528,maun,-19.9833,23.4167,21.45,78,96,0.22,BW,1667884555
529,dongobesh,-4.0667,35.3833,16.39,76,78,3.43,TZ,1667884556
530,chernyshevskiy,63.0128,112.4714,-8.47,90,100,0.76,RU,1667884556
531,yinchuan,38.4681,106.2731,12.71,42,87,1.56,CN,1667884557
532,ust-nera,64.5667,143.2,-28.7,98,91,1.93,RU,1667884557
533,road town,18.4167,-64.6167,26.05,75,100,6.26,VG,1667884557
534,rosamorada,22.1222,-105.2058,20.04,94,1,1.15,MX,1667884558
535,chirongui,-12.9319,45.1483,28.96,76,30,3.65,YT,1667884558
536,dudinka,69.4058,86.1778,-22.99,100,65,0.74,RU,1667884559
537,christchurch,-43.5333,172.6333,19.11,45,5,6.17,NZ,1667884460
538,maneadero,31.7167,-116.5667,15.61,89,35,0.34,MX,1667884559
539,batagay,67.6333,134.6333,-19.3,97,100,1.5,RU,1667884559
540,eyl,7.9803,49.8164,26.76,67,10,3.44,SO,1667884560
541,soyo,-6.1349,12.3689,25.21,87,96,2.94,AO,1667884560
542,goderich,43.7501,-81.7165,8.28,61,64,9.04,CA,1667884283
543,port augusta,-32.5,137.7667,32.25,21,89,7.13,AU,1667884561
544,roald,62.5833,6.1333,7.09,81,0,5.14,NO,1667884562
545,yaan,7.3833,8.5667,22.05,49,94,1.04,NG,1667884562
546,compiegne,49.4179,2.8261,11.42,66,100,6.32,FR,1667884563
547,tilichiki,60.4667,166.1,-9.12,89,100,3.22,RU,1667884563
548,shar,49.5886,81.0453,0.81,100,100,1.43,KZ,1667884564
549,oranjemund,-28.55,16.4333,15.66,86,36,1.81,NA,1667884565
550,dosso,13.049,3.1937,22.27,22,10,3.76,NE,1667884565
551,narsaq,60.9167,-46.05,-2.88,73,100,2.96,GL,1667884565
552,sept-iles,50.2001,-66.3821,3.92,73,63,2.68,CA,1667884290
553,catalina,32.5056,-110.9211,18.4,31,1,2.99,US,1667884566
554,pampierstad,-27.7832,24.6877,16.23,90,100,1.49,ZA,1667884566
555,lafia,8.4833,8.5167,22.01,48,90,0.9,NG,1667884567
556,kula,38.5473,28.6498,5.96,91,2,1.45,TR,1667884567
557,kyshtovka,56.555,76.6271,-3.67,92,85,1.04,RU,1667884568
558,port hedland,-20.3167,118.5667,28.03,39,0,9.77,AU,1667884568
559,marshall,34.3834,-86.3333,19.96,89,0,0.0,US,1667884569
560,compostela,7.6731,126.0889,30.8,73,87,1.19,PH,1667884570
561,emirdag,39.0197,31.15,5.82,93,8,0.87,TR,1667884571
562,faya,18.3851,42.4509,16.29,76,12,1.99,SA,1667884571
563,yerbogachen,61.2767,108.0108,-6.43,91,100,4.01,RU,1667884572
564,evensk,61.95,159.2333,-7.81,82,100,2.31,RU,1667884572
565,ndele,8.4109,20.6473,23.63,71,97,2.04,CF,1667884572
566,arkadak,51.9326,43.4978,1.15,82,100,2.83,RU,1667884573
567,tamale,9.4008,-0.8393,22.83,25,35,1.36,GH,1667884573
568,karangampel,-6.4622,108.4519,28.85,65,100,1.94,ID,1667884573
569,kota tinggi,1.7381,103.8999,31.13,89,100,1.32,MY,1667884574
570,skibbereen,51.55,-9.2667,11.17,85,100,8.63,IE,1667884574
571,tromso,69.6496,18.957,2.01,87,40,1.03,NO,1667884575
572,terebovlya,49.3019,25.71,6.68,92,73,1.62,UA,1667884576
573,zhuanghe,39.7008,122.9911,12.42,40,2,2.78,CN,1667884576
574,malkara,40.89,26.9011,7.44,89,99,1.89,TR,1667884577
575,stromness,58.965,-3.296,11.98,89,100,10.73,GB,1667884305
576,hidalgo,20.5,-99.0,14.11,90,37,2.19,MX,1667884578
577,songjianghe,42.1859,127.479,6.27,46,25,3.37,CN,1667884578
